"Stkcd","Reptdt","Stknme","Province","City","A001000000"
"002230","2012-12-31","科大讯飞","安徽省","合肥市","1853380969.96"
"002230","2013-12-31","科大讯飞","安徽省","合肥市","4327527439.76"
"002230","2014-12-31","科大讯飞","安徽省","合肥市","5169895907.66"
"002230","2015-12-31","科大讯飞","安徽省","合肥市","8390341360.23"
"002230","2016-12-31","科大讯飞","安徽省","合肥市","10413942385.19"
"002230","2017-12-31","科大讯飞","安徽省","合肥市","13340336352.99"
"002230","2018-12-31","科大讯飞","安徽省","合肥市","15302583687.64"
"002230","2019-12-31","科大讯飞","安徽省","合肥市","20100836085.61"
"002231","2008-12-31","奥维通信","辽宁省","沈阳市","457161427.22"
"002231","2009-12-31","奥维通信","辽宁省","沈阳市","477056651.09"
"002231","2010-12-31","奥维通信","辽宁省","沈阳市","508725642.90"
"002231","2011-12-31","奥维通信","辽宁省","沈阳市","825010119.11"
"002231","2012-12-31","奥维通信","辽宁省","沈阳市","797791586.08"
"002231","2013-12-31","奥维通信","辽宁省","沈阳市","825112824.55"
"002231","2014-12-31","奥维通信","辽宁省","沈阳市","856810180.54"
"002231","2015-12-31","奥维通信","辽宁省","沈阳市","849458366.09"
"002231","2016-12-31","奥维通信","辽宁省","沈阳市","873353794.75"
"002231","2017-12-31","奥维通信","辽宁省","沈阳市","995678678.34"
"002231","2018-12-31","奥维通信","辽宁省","沈阳市","774180149.13"
"002231","2019-12-31","奥维通信","辽宁省","沈阳市","781762575.69"
"002233","2008-12-31","塔牌集团","广东省","梅州市","3806184768.56"
"002233","2009-12-31","塔牌集团","广东省","梅州市","4215645005.43"
"002233","2010-12-31","塔牌集团","广东省","梅州市","4784614182.80"
"002233","2011-12-31","塔牌集团","广东省","梅州市","5228661560.97"
"002233","2012-12-31","塔牌集团","广东省","梅州市","5118641720.82"
"002233","2013-12-31","塔牌集团","广东省","梅州市","5445326763.47"
"002233","2014-12-31","塔牌集团","广东省","梅州市","5408110979.76"
"002233","2015-12-31","塔牌集团","广东省","梅州市","6034951428.00"
"002233","2016-12-31","塔牌集团","广东省","梅州市","6733787113.97"
"002233","2017-12-31","塔牌集团","广东省","梅州市","9792237764.74"
"002233","2018-12-31","塔牌集团","广东省","梅州市","10942916568.50"
"002233","2019-12-31","塔牌集团","广东省","梅州市","11752022732.06"
"002234","2008-12-31","民和股份","山东省","烟台市","1021796231.97"
"002234","2009-12-31","民和股份","山东省","烟台市","1036964727.22"
"002234","2010-12-31","民和股份","山东省","烟台市","1108067006.73"
"002234","2011-12-31","民和股份","山东省","烟台市","2114995963.80"
"002234","2012-12-31","民和股份","山东省","烟台市","2062401453.64"
"002234","2013-12-31","民和股份","山东省","烟台市","1812732708.86"
"002234","2014-12-31","*ST 民和","山东省","烟台市","2189772838.42"
"002234","2015-12-31","民和股份","山东省","烟台市","1809056949.81"
"002234","2016-12-31","民和股份","山东省","烟台市","2178686723.32"
"002234","2017-12-31","民和股份","山东省","烟台市","2275482183.11"
"002234","2018-12-31","民和股份","山东省","烟台市","2624303043.90"
"002234","2019-12-31","民和股份","山东省","烟台市","3261229959.74"
"002235","2008-12-31","安妮股份","福建省","厦门市","598672227.34"
"002235","2009-12-31","安妮股份","福建省","厦门市","799606862.44"
"002235","2010-12-31","安妮股份","福建省","厦门市","869438924.21"
"002235","2011-12-31","安妮股份","福建省","厦门市","816670565.32"
"002235","2012-12-31","安妮股份","福建省","厦门市","723509403.85"
"002235","2013-12-31","安妮股份","福建省","厦门市","782177431.33"
"002235","2014-12-31","安妮股份","福建省","厦门市","615981592.42"
"002235","2015-12-31","安妮股份","福建省","厦门市","647466055.91"
"002235","2016-12-31","安妮股份","福建省","厦门市","2678409732.23"
"002235","2017-12-31","安妮股份","福建省","厦门市","2495861011.91"
"002235","2018-12-31","安妮股份","福建省","厦门市","2521858973.64"
"002235","2019-12-31","安妮股份","福建省","厦门市","2255563045.72"
"002236","2008-12-31","大华股份","浙江省","杭州市","864793024.66"
"002236","2009-12-31","大华股份","浙江省","杭州市","1160158277.98"
"002236","2010-12-31","大华股份","浙江省","杭州市","1777587200.25"
"002236","2011-12-31","大华股份","浙江省","杭州市","2269092935.72"
"002236","2012-12-31","大华股份","浙江省","杭州市","3397431128.67"
"002236","2013-12-31","大华股份","浙江省","杭州市","6027517864.34"
"002236","2014-12-31","大华股份","浙江省","杭州市","7989966221.23"
"002236","2015-12-31","大华股份","浙江省","杭州市","11503470826.65"
"002236","2016-12-31","大华股份","浙江省","杭州市","15366397939.88"
"002236","2017-12-31","大华股份","浙江省","杭州市","21333478563.97"
"002236","2018-12-31","大华股份","浙江省","杭州市","26350599778.15"
"002236","2019-12-31","大华股份","浙江省","杭州市","29564650212.93"
"002237","2008-12-31","恒邦股份","山东省","烟台市","1848630532.63"
"002237","2009-12-31","恒邦股份","山东省","烟台市","3007818783.30"
"002237","2010-12-31","恒邦股份","山东省","烟台市","5546654397.59"
"002237","2011-12-31","恒邦股份","山东省","烟台市","7835038336.22"
"002237","2012-12-31","恒邦股份","山东省","烟台市","10163996593.62"
"002237","2013-12-31","恒邦股份","山东省","烟台市","11302071847.24"
"002237","2014-12-31","恒邦股份","山东省","烟台市","11218186961.44"
"002237","2015-12-31","恒邦股份","山东省","烟台市","11788443851.51"
"002237","2016-12-31","恒邦股份","山东省","烟台市","13285024120.40"
"002237","2017-12-31","恒邦股份","山东省","烟台市","12930336639.57"
"002237","2018-12-31","恒邦股份","山东省","烟台市","14919932928.41"
"002237","2019-12-31","恒邦股份","山东省","烟台市","16140794194.52"
"002239","2008-12-31","金飞达","江苏省","南通市","682009284.73"
"002239","2009-12-31","金飞达","江苏省","南通市","623180604.84"
"002239","2010-12-31","金飞达","江苏省","南通市","576032989.21"
"002239","2011-12-31","金飞达","江苏省","南通市","603599874.37"
"002239","2012-12-31","金飞达","江苏省","南通市","633273907.65"
"002239","2013-12-31","金飞达","江苏省","南通市","810145276.09"
"002239","2014-12-31","金飞达","江苏省","南通市","717022764.94"
"002239","2015-12-31","奥特佳","江苏省","南通市","6695045743.17"
"002239","2016-12-31","奥特佳","江苏省","南通市","8337507670.80"
"002239","2017-12-31","奥特佳","江苏省","南通市","8660566920.25"
"002239","2018-12-31","奥特佳","江苏省","南通市","8358750720.80"
"002239","2019-12-31","奥特佳","江苏省","南通市","8191677876.68"
"002240","2008-12-31","威华股份","广东省","梅州市","3067450934.89"
"002240","2009-12-31","威华股份","广东省","梅州市","3129345835.70"
"002240","2010-12-31","威华股份","广东省","梅州市","3344385875.12"
"002240","2011-12-31","威华股份","广东省","梅州市","3253752070.15"
"002240","2012-12-31","威华股份","广东省","梅州市","3029120681.63"
"002240","2013-12-31","威华股份","广东省","梅州市","2783514328.69"
"002240","2014-12-31","威华股份","广东省","梅州市","2681377305.14"
"002240","2015-12-31","威华股份","广东省","梅州市","2402028192.03"
"002240","2016-12-31","威华股份","广东省","梅州市","2522436129.45"
"002240","2017-12-31","威华股份","广东省","深圳市","2956790887.15"
"002240","2018-12-31","威华股份","广东省","深圳市","3596844072.42"
"002240","2019-12-31","威华股份","广东省","深圳市","4883404438.73"
"002241","2008-12-31","歌尔声学","山东省","潍坊市","1426906138.19"
"002241","2009-12-31","歌尔声学","山东省","潍坊市","1810414567.33"
"002241","2010-12-31","歌尔声学","山东省","潍坊市","3283306891.78"
"002241","2011-12-31","歌尔声学","山东省","潍坊市","5568397057.82"
"002241","2012-12-31","歌尔声学","山东省","潍坊市","9390200660.29"
"002241","2013-12-31","歌尔声学","山东省","潍坊市","12596399267.83"
"002241","2014-12-31","歌尔声学","山东省","潍坊市","17757736753.65"
"002241","2015-12-31","歌尔声学","山东省","潍坊市","19247946022.32"
"002241","2016-12-31","歌尔股份","山东省","潍坊市","22912092546.16"
"002241","2017-12-31","歌尔股份","山东省","潍坊市","26570592215.26"
"002241","2018-12-31","歌尔股份","山东省","潍坊市","29742455325.45"
"002241","2019-12-31","歌尔股份","山东省","潍坊市","34660304627.21"
"002242","2008-12-31","九阳股份","山东省","济南市","3676140716.76"
"002242","2009-12-31","九阳股份","山东省","济南市","4005403289.47"
"002242","2010-12-31","九阳股份","山东省","济南市","4332940989.97"
"002242","2011-12-31","九阳股份","山东省","济南市","3867070220.66"
"002242","2012-12-31","九阳股份","山东省","济南市","4260960072.60"
"002242","2013-12-31","九阳股份","山东省","济南市","4532934537.13"
"002242","2014-12-31","九阳股份","山东省","济南市","4965755374.92"
"002242","2015-12-31","九阳股份","山东省","济南市","5890597026.09"
"002242","2016-12-31","九阳股份","山东省","济南市","5592562970.47"
"002242","2017-12-31","九阳股份","山东省","济南市","5350746142.18"
"002242","2018-12-31","九阳股份","山东省","济南市","6660086381.54"
"002242","2019-12-31","九阳股份","山东省","济南市","7467802731.42"
"002244","2008-12-31","滨江集团","浙江省","杭州市","13934191555.82"
"002244","2009-12-31","滨江集团","浙江省","杭州市","19010912794.10"
"002244","2010-12-31","滨江集团","浙江省","杭州市","29699899483.38"
"002244","2011-12-31","滨江集团","浙江省","杭州市","34798450521.38"
"002244","2012-12-31","滨江集团","浙江省","杭州市","38363420208.99"
"002244","2013-12-31","滨江集团","浙江省","杭州市","39564823125.51"
"002244","2014-12-31","滨江集团","浙江省","杭州市","38245772847.60"
"002244","2015-12-31","滨江集团","浙江省","杭州市","42230217558.73"
"002244","2016-12-31","滨江集团","浙江省","杭州市","49544829403.10"
"002244","2017-12-31","滨江集团","浙江省","杭州市","60244328746.08"
"002244","2018-12-31","滨江集团","浙江省","杭州市","87552256713.71"
"002244","2019-12-31","滨江集团","浙江省","杭州市","129625352488.97"
"002245","2008-12-31","澳洋顺昌","江苏省","苏州市","636769225.83"
"002245","2009-12-31","澳洋顺昌","江苏省","苏州市","926316529.17"
"002245","2010-12-31","澳洋顺昌","江苏省","苏州市","1202085447.91"
"002245","2011-12-31","澳洋顺昌","江苏省","苏州市","1725029640.43"
"002245","2012-12-31","澳洋顺昌","江苏省","苏州市","1744905642.44"
"002245","2013-12-31","澳洋顺昌","江苏省","苏州市","1953238825.22"
"002245","2014-12-31","澳洋顺昌","江苏省","苏州市","2502644185.32"
"002245","2015-12-31","澳洋顺昌","江苏省","苏州市","2487795332.55"
"002245","2016-12-31","澳洋顺昌","江苏省","苏州市","5026820059.49"
"002245","2017-12-31","澳洋顺昌","江苏省","苏州市","6518515657.51"
"002245","2018-12-31","澳洋顺昌","江苏省","苏州市","7378891777.86"
"002245","2019-12-31","澳洋顺昌","江苏省","苏州市","6910118340.37"
"002247","2008-12-31","帝龙新材","浙江省","杭州市","480503786.77"
"002247","2009-12-31","帝龙新材","浙江省","杭州市","531898282.23"
"002247","2010-12-31","帝龙新材","浙江省","杭州市","546653537.59"
"002247","2011-12-31","帝龙新材","浙江省","杭州市","617192495.91"
"002247","2012-12-31","帝龙新材","浙江省","杭州市","699537018.43"
"002247","2013-12-31","帝龙新材","浙江省","杭州市","1118637089.81"
"002247","2014-12-31","帝龙新材","浙江省","杭州市","1229970711.96"
"002247","2015-12-31","帝龙新材","浙江省","杭州市","1333798986.06"
"002247","2016-12-31","帝龙文化","浙江省","杭州市","4987496606.03"
"002247","2017-12-31","帝龙文化","浙江省","杭州市","5826377261.13"
"002247","2018-12-31","聚力文化","浙江省","杭州市","3128230950.75"
"002247","2019-12-31","聚力文化","浙江省","杭州市","1716271668.40"
"002248","2008-12-31","华东数控","山东省","威海市","848784388.20"
"002248","2009-12-31","华东数控","山东省","威海市","1547250898.58"
"002248","2010-12-31","华东数控","山东省","威海市","2044412342.85"
"002248","2011-12-31","华东数控","山东省","威海市","2821585469.80"
"002248","2012-12-31","华东数控","山东省","威海市","3080592475.56"
"002248","2013-12-31","华东数控","山东省","威海市","2692955766.11"
"002248","2014-12-31","*ST 东数","山东省","威海市","2362404757.42"
"002248","2015-12-31","华东数控","山东省","威海市","2160390308.56"
"002248","2016-12-31","华东数控","山东省","威海市","1872890863.74"
